1615.png - compression: h264 crf=26, scale: nearest size factor=0.5
0414.png - scale: nearest size factor=0.5, compression: h264 crf=27
2565.png - scale: nearest size factor=0.5, compression: h264 crf=20
2177.png - scale: bilinear size factor=0.5, compression: h264 crf=27
0186.png - scale: nearest size factor=0.5, compression: h264 crf=21
1524.png - scale: nearest size factor=0.5, compression: h264 crf=20
2327.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1851.png - scale: lanczos size factor=0.5, compression: h264 crf=26
2201.png - compression: h264 crf=24, scale: box size factor=0.5
0101.png - scale: box size factor=0.5, compression: h264 crf=22
0797.png - compression: h264 crf=22, scale: bilinear size factor=0.5
0519.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0887.png - compression: h264 crf=27, scale: nearest size factor=0.5
0533.png - compression: h264 crf=28, scale: bicubic size factor=0.5
2042.png - compression: h264 crf=25, scale: lanczos size factor=0.5
2402.png - compression: h264 crf=23, scale: lanczos size factor=0.5
1436.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0171.png - scale: bicubic size factor=0.5, compression: h264 crf=20
0457.png - compression: h264 crf=23, scale: bilinear size factor=0.5
2359.png - compression: h264 crf=20, scale: bilinear size factor=0.5
0747.png - compression: h264 crf=24, scale: bilinear size factor=0.5
0781.png - scale: box size factor=0.5, compression: h264 crf=20
2483.png - compression: h264 crf=23, scale: bicubic size factor=0.5
2121.png - scale: bicubic size factor=0.5, compression: h264 crf=26
2055.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1156.png - scale: nearest size factor=0.5, compression: h264 crf=28
0406.png - scale: nearest size factor=0.5, compression: h264 crf=20
1934.png - scale: bilinear size factor=0.5, compression: h264 crf=28
0688.png - compression: h264 crf=27, scale: lanczos size factor=0.5
1582.png - scale: box size factor=0.5, compression: h264 crf=28
1933.png - scale: nearest size factor=0.5, compression: h264 crf=24
0693.png - compression: h264 crf=28, scale: bilinear size factor=0.5
1645.png - compression: h264 crf=22, scale: box size factor=0.5
0362.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1314.png - compression: h264 crf=28, scale: bilinear size factor=0.5
2316.png - scale: bicubic size factor=0.5, compression: h264 crf=21
0511.png - compression: h264 crf=27, scale: lanczos size factor=0.5
1701.png - scale: lanczos size factor=0.5, compression: h264 crf=26
1714.png - scale: nearest size factor=0.5, compression: h264 crf=23
0089.png - scale: nearest size factor=0.5, compression: h264 crf=25
1705.png - scale: nearest size factor=0.5, compression: h264 crf=25
1556.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0220.png - compression: h264 crf=21, scale: nearest size factor=0.5
1161.png - scale: lanczos size factor=0.5, compression: h264 crf=24
2466.png - compression: h264 crf=25, scale: nearest size factor=0.5
0262.png - compression: h264 crf=25, scale: bilinear size factor=0.5
1472.png - compression: h264 crf=27, scale: bicubic size factor=0.5
2058.png - compression: h264 crf=28, scale: nearest size factor=0.5
2218.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1742.png - scale: lanczos size factor=0.5, compression: h264 crf=26
1537.png - compression: h264 crf=27, scale: lanczos size factor=0.5
0985.png - scale: box size factor=0.5, compression: h264 crf=21
1870.png - scale: nearest size factor=0.5, compression: h264 crf=25
2015.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1033.png - compression: h264 crf=28, scale: nearest size factor=0.5
2537.png - compression: h264 crf=26, scale: bicubic size factor=0.5
1611.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0451.png - scale: bicubic size factor=0.5, compression: h264 crf=27
2293.png - compression: h264 crf=22, scale: lanczos size factor=0.5
0197.png - compression: h264 crf=21, scale: box size factor=0.5
0452.png - scale: box size factor=0.5, compression: h264 crf=25
0237.png - compression: h264 crf=24, scale: nearest size factor=0.5
1886.png - compression: h264 crf=24, scale: bilinear size factor=0.5
0879.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1929.png - compression: h264 crf=25, scale: bilinear size factor=0.5
2095.png - scale: lanczos size factor=0.5, compression: h264 crf=25
1790.png - compression: h264 crf=27, scale: box size factor=0.5
2119.png - compression: h264 crf=22, scale: lanczos size factor=0.5
2262.png - compression: h264 crf=23, scale: bicubic size factor=0.5
1330.png - compression: h264 crf=26, scale: box size factor=0.5
0569.png - scale: nearest size factor=0.5, compression: h264 crf=20
0042.png - compression: h264 crf=22, scale: bilinear size factor=0.5
0839.png - scale: box size factor=0.5, compression: h264 crf=23
1369.png - compression: h264 crf=21, scale: bilinear size factor=0.5
1928.png - scale: box size factor=0.5, compression: h264 crf=25
0532.png - scale: nearest size factor=0.5, compression: h264 crf=23
2006.png - compression: h264 crf=23, scale: lanczos size factor=0.5
0075.png - scale: lanczos size factor=0.5, compression: h264 crf=24
2167.png - scale: box size factor=0.5, compression: h264 crf=24
2198.png - scale: nearest size factor=0.5, compression: h264 crf=23
1737.png - scale: bilinear size factor=0.5, compression: h264 crf=22
0223.png - scale: nearest size factor=0.5, compression: h264 crf=22
0417.png - compression: h264 crf=24, scale: bilinear size factor=0.5
2315.png - scale: nearest size factor=0.5, compression: h264 crf=21
0854.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0024.png - compression: h264 crf=21, scale: box size factor=0.5
1466.png - scale: box size factor=0.5, compression: h264 crf=22
1813.png - compression: h264 crf=28, scale: lanczos size factor=0.5
1340.png - compression: h264 crf=28, scale: lanczos size factor=0.5
1276.png - scale: box size factor=0.5, compression: h264 crf=28
2118.png - compression: h264 crf=27, scale: bilinear size factor=0.5
1795.png - scale: bicubic size factor=0.5, compression: h264 crf=26
1890.png - scale: lanczos size factor=0.5, compression: h264 crf=27
2329.png - scale: box size factor=0.5, compression: h264 crf=20
1612.png - compression: h264 crf=24, scale: bicubic size factor=0.5
1352.png - compression: h264 crf=21, scale: bilinear size factor=0.5
0269.png - compression: h264 crf=25, scale: nearest size factor=0.5
1034.png - compression: h264 crf=24, scale: nearest size factor=0.5
0579.png - scale: bilinear size factor=0.5, compression: h264 crf=26
2506.png - compression: h264 crf=20, scale: nearest size factor=0.5
0777.png - scale: box size factor=0.5, compression: h264 crf=21
2102.png - compression: h264 crf=27, scale: bilinear size factor=0.5
1636.png - scale: bicubic size factor=0.5, compression: h264 crf=21
0145.png - scale: box size factor=0.5, compression: h264 crf=28
0736.png - scale: lanczos size factor=0.5, compression: h264 crf=28
0156.png - scale: bicubic size factor=0.5, compression: h264 crf=24
0232.png - compression: h264 crf=27, scale: lanczos size factor=0.5
1670.png - scale: bilinear size factor=0.5, compression: h264 crf=28
1658.png - compression: h264 crf=22, scale: box size factor=0.5
1995.png - compression: h264 crf=23, scale: nearest size factor=0.5
1935.png - scale: lanczos size factor=0.5, compression: h264 crf=25
1538.png - scale: nearest size factor=0.5, compression: h264 crf=25
2134.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0298.png - compression: h264 crf=26, scale: box size factor=0.5
1721.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0033.png - compression: h264 crf=23, scale: lanczos size factor=0.5
1176.png - scale: bicubic size factor=0.5, compression: h264 crf=23
0425.png - compression: h264 crf=21, scale: nearest size factor=0.5
1223.png - compression: h264 crf=23, scale: box size factor=0.5
2377.png - scale: lanczos size factor=0.5, compression: h264 crf=20
2532.png - scale: bilinear size factor=0.5, compression: h264 crf=22
0120.png - compression: h264 crf=21, scale: lanczos size factor=0.5
0153.png - scale: box size factor=0.5, compression: h264 crf=26
2446.png - compression: h264 crf=20, scale: bicubic size factor=0.5
1869.png - scale: nearest size factor=0.5, compression: h264 crf=20
2113.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1028.png - compression: h264 crf=23, scale: box size factor=0.5
0086.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1782.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0474.png - compression: h264 crf=28, scale: nearest size factor=0.5
0724.png - scale: bilinear size factor=0.5, compression: h264 crf=24
2045.png - compression: h264 crf=21, scale: nearest size factor=0.5
0945.png - scale: bicubic size factor=0.5, compression: h264 crf=22
1225.png - scale: bicubic size factor=0.5, compression: h264 crf=21
1070.png - compression: h264 crf=24, scale: lanczos size factor=0.5
2514.png - compression: h264 crf=20, scale: nearest size factor=0.5
2352.png - scale: box size factor=0.5, compression: h264 crf=23
1672.png - compression: h264 crf=20, scale: nearest size factor=0.5
0598.png - scale: box size factor=0.5, compression: h264 crf=26
2495.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1594.png - compression: h264 crf=27, scale: nearest size factor=0.5
1841.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0369.png - compression: h264 crf=24, scale: bilinear size factor=0.5
2202.png - scale: nearest size factor=0.5, compression: h264 crf=26
0954.png - compression: h264 crf=25, scale: lanczos size factor=0.5
1694.png - scale: nearest size factor=0.5, compression: h264 crf=25
1289.png - scale: bilinear size factor=0.5, compression: h264 crf=28
1415.png - compression: h264 crf=22, scale: box size factor=0.5
1745.png - compression: h264 crf=20, scale: bilinear size factor=0.5
2214.png - compression: h264 crf=27, scale: nearest size factor=0.5
2303.png - compression: h264 crf=25, scale: lanczos size factor=0.5
2501.png - scale: nearest size factor=0.5, compression: h264 crf=20
1157.png - compression: h264 crf=20, scale: box size factor=0.5
1927.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0764.png - compression: h264 crf=22, scale: nearest size factor=0.5
2489.png - scale: lanczos size factor=0.5, compression: h264 crf=21
1377.png - scale: lanczos size factor=0.5, compression: h264 crf=23
2355.png - compression: h264 crf=27, scale: bilinear size factor=0.5
1262.png - compression: h264 crf=20, scale: nearest size factor=0.5
2317.png - compression: h264 crf=22, scale: box size factor=0.5
1050.png - scale: bicubic size factor=0.5, compression: h264 crf=22
1347.png - scale: lanczos size factor=0.5, compression: h264 crf=26
0753.png - compression: h264 crf=24, scale: box size factor=0.5
0395.png - compression: h264 crf=22, scale: lanczos size factor=0.5
2460.png - compression: h264 crf=27, scale: box size factor=0.5
1301.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0638.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0002.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0745.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1393.png - compression: h264 crf=27, scale: nearest size factor=0.5
2295.png - scale: bicubic size factor=0.5, compression: h264 crf=24
0038.png - compression: h264 crf=27, scale: lanczos size factor=0.5
1110.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0728.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0368.png - compression: h264 crf=23, scale: bilinear size factor=0.5
0415.png - compression: h264 crf=20, scale: box size factor=0.5
1135.png - compression: h264 crf=21, scale: bilinear size factor=0.5
1908.png - compression: h264 crf=28, scale: nearest size factor=0.5
2469.png - scale: box size factor=0.5, compression: h264 crf=27
1258.png - scale: bilinear size factor=0.5, compression: h264 crf=28
2373.png - scale: bicubic size factor=0.5, compression: h264 crf=28
0791.png - compression: h264 crf=28, scale: bilinear size factor=0.5
2245.png - compression: h264 crf=21, scale: nearest size factor=0.5
0720.png - scale: bicubic size factor=0.5, compression: h264 crf=24
0523.png - compression: h264 crf=24, scale: box size factor=0.5
1203.png - scale: lanczos size factor=0.5, compression: h264 crf=24
1643.png - scale: lanczos size factor=0.5, compression: h264 crf=24
0599.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1456.png - scale: nearest size factor=0.5, compression: h264 crf=27
2196.png - compression: h264 crf=24, scale: bicubic size factor=0.5
1731.png - scale: box size factor=0.5, compression: h264 crf=25
2338.png - scale: bilinear size factor=0.5, compression: h264 crf=25
0540.png - scale: bicubic size factor=0.5, compression: h264 crf=26
1860.png - compression: h264 crf=26, scale: bicubic size factor=0.5
0550.png - scale: lanczos size factor=0.5, compression: h264 crf=23
0394.png - compression: h264 crf=21, scale: box size factor=0.5
2443.png - scale: bilinear size factor=0.5, compression: h264 crf=22
2384.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1603.png - scale: lanczos size factor=0.5, compression: h264 crf=26
1906.png - scale: box size factor=0.5, compression: h264 crf=26
1961.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0774.png - compression: h264 crf=21, scale: nearest size factor=0.5
0995.png - compression: h264 crf=28, scale: box size factor=0.5
2208.png - compression: h264 crf=23, scale: box size factor=0.5
0025.png - compression: h264 crf=27, scale: bicubic size factor=0.5
2257.png - scale: bilinear size factor=0.5, compression: h264 crf=27
2485.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1239.png - scale: box size factor=0.5, compression: h264 crf=25
0947.png - scale: lanczos size factor=0.5, compression: h264 crf=25
1115.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0620.png - compression: h264 crf=25, scale: box size factor=0.5
0065.png - scale: box size factor=0.5, compression: h264 crf=21
2325.png - scale: nearest size factor=0.5, compression: h264 crf=25
0006.png - scale: box size factor=0.5, compression: h264 crf=26
0432.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0181.png - scale: bilinear size factor=0.5, compression: h264 crf=25
0049.png - compression: h264 crf=26, scale: nearest size factor=0.5
1302.png - scale: bilinear size factor=0.5, compression: h264 crf=25
2105.png - scale: nearest size factor=0.5, compression: h264 crf=24
2394.png - scale: box size factor=0.5, compression: h264 crf=27
1978.png - scale: nearest size factor=0.5, compression: h264 crf=28
0988.png - scale: nearest size factor=0.5, compression: h264 crf=26
1671.png - scale: box size factor=0.5, compression: h264 crf=24
0824.png - compression: h264 crf=27, scale: box size factor=0.5
2229.png - scale: bicubic size factor=0.5, compression: h264 crf=20
2445.png - scale: nearest size factor=0.5, compression: h264 crf=22
1066.png - compression: h264 crf=22, scale: bicubic size factor=0.5
1025.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0751.png - scale: bilinear size factor=0.5, compression: h264 crf=28
1504.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0980.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0790.png - scale: nearest size factor=0.5, compression: h264 crf=22
2433.png - compression: h264 crf=26, scale: lanczos size factor=0.5
1539.png - compression: h264 crf=28, scale: bicubic size factor=0.5
0892.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0921.png - compression: h264 crf=20, scale: bilinear size factor=0.5
1273.png - scale: bilinear size factor=0.5, compression: h264 crf=25
0367.png - scale: bicubic size factor=0.5, compression: h264 crf=21
2258.png - compression: h264 crf=22, scale: lanczos size factor=0.5
2440.png - scale: bicubic size factor=0.5, compression: h264 crf=22
1510.png - compression: h264 crf=23, scale: lanczos size factor=0.5
0475.png - compression: h264 crf=27, scale: nearest size factor=0.5
0199.png - scale: lanczos size factor=0.5, compression: h264 crf=25
2369.png - scale: bicubic size factor=0.5, compression: h264 crf=28
0630.png - scale: bilinear size factor=0.5, compression: h264 crf=24
1614.png - scale: nearest size factor=0.5, compression: h264 crf=22
2383.png - compression: h264 crf=23, scale: bilinear size factor=0.5
2365.png - scale: box size factor=0.5, compression: h264 crf=22
1371.png - compression: h264 crf=22, scale: box size factor=0.5
1027.png - scale: lanczos size factor=0.5, compression: h264 crf=24
1279.png - scale: bilinear size factor=0.5, compression: h264 crf=24
1639.png - compression: h264 crf=21, scale: lanczos size factor=0.5
0009.png - compression: h264 crf=20, scale: box size factor=0.5
0409.png - compression: h264 crf=24, scale: lanczos size factor=0.5
0431.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1137.png - scale: bicubic size factor=0.5, compression: h264 crf=25
2178.png - compression: h264 crf=20, scale: nearest size factor=0.5
1430.png - scale: lanczos size factor=0.5, compression: h264 crf=20
0118.png - scale: bicubic size factor=0.5, compression: h264 crf=28
